name,country,region,climate_zone,period_start,year,period_of_year,ndvi_zscore,stress,gap_days,NDVI_lag1,EVI_lag1,SAVI_lag1,NDMI_lag1,ndvi_trend,evi_trend,tmax_mean,tmin_mean,precip_sum,humidity_mean,et0_sum,heat_days,dry_days,frost_days,lat,lon,month_sin,month_cos
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2023-03-01,2023,3,0.44250085956130386,0,16.0,0.7019079462576949,0.4453708133921545,0.4147754533819976,0.2165824841819626,-0.08217918219687914,-0.08122970900590692,8.80625,2.5562500000000004,12.6,87.375,10.620000000000001,0.0,12.0,5.0,52.05,5.2,1.0,6.123233995736766e-17
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2023-03-17,2023,4,0.03345662156141877,0,16.0,0.7660607510881128,0.4584191254373757,0.4411130953514063,0.3098010514355133,0.06415280483041785,0.013048312045221166,7.98125,1.56875,11.8,81.875,14.19,0.0,11.0,7.0,52.05,5.2,1.0,6.123233995736766e-17
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2023-04-02,2023,5,1.4842388108268372,0,16.0,0.5998846106035799,0.5114029335143916,0.4243665459730163,0.2085731023861273,-0.16617614048453289,0.052983808077015915,9.425,3.11875,71.9,82.0625,18.36,0.0,2.0,4.0,52.05,5.2,0.8660254037844387,-0.4999999999999998
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2023-04-18,2023,6,-1.8144704531582816,1,16.0,0.8378098106986076,0.6779409308828153,0.5872412735952827,0.3964772995620412,0.2379252000950277,0.16653799736842367,10.79375,4.48125,81.2,78.1875,25.689999999999998,0.0,5.0,3.0,52.05,5.2,0.8660254037844387,-0.4999999999999998
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2023-05-04,2023,7,-2.590590558923642,1,16.0,0.8233107807028712,0.7350154602360776,0.6057086112021184,0.4558928535312807,-0.014499029995736379,0.05707452935326229,12.90625,5.8875,37.1,76.8125,33.89,0.0,8.0,0.0,52.05,5.2,0.49999999999999994,-0.8660254037844387
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2023-05-20,2023,8,0.0841146336130455,0,16.0,0.7833627194607776,0.7104953775659388,0.5748582098025484,0.3732859771146724,-0.0399480612420936,-0.02452008267013872,15.03125,6.44375,47.9,78.25,39.56,0.0,8.0,0.0,52.05,5.2,0.49999999999999994,-0.8660254037844387
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2023-06-05,2023,9,0.6463963414654634,0,16.0,0.7380966485460654,0.6341302778650344,0.5446214133631053,0.3015680098771371,-0.04526607091471224,-0.07636509970090444,17.28125,9.01875,50.1,77.125,48.13,0.0,11.0,0.0,52.05,5.2,1.2246467991473532e-16,-1.0
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2023-06-21,2023,10,0.6594035463024154,0,16.0,0.8118053885378321,0.7098629858937859,0.6039588938779485,0.330445802775048,0.07370873999176675,0.07573270802875154,19.9875,9.425,1.0,69.8125,68.62,0.0,16.0,0.0,52.05,5.2,1.2246467991473532e-16,-1.0
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2023-07-07,2023,11,-3.26069596759374,1,16.0,0.8267497547859165,0.6653957190922206,0.581855369884927,0.3169245578061089,0.014944366248084373,-0.04446726680156532,26.56875,16.25,26.6,60.0,86.54,0.0,13.0,0.0,52.05,5.2,-0.4999999999999997,-0.8660254037844388
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2023-08-24,2023,14,1.58810026466719,0,16.0,0.7667592237944194,0.5861324756785223,0.5139029849768703,0.232896180498028,0.3976361814588135,0.2992602135167328,20.39375,14.1125,81.4,81.6875,45.11,0.0,3.0,0.0,52.05,5.2,-0.8660254037844385,-0.5000000000000004
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2023-09-09,2023,15,0.6254244591365768,0,16.0,0.8457128790474862,0.6850807201680603,0.585738546028596,0.327045839305564,0.07895365525306675,0.09894824448953798,22.95625,14.6,58.3,80.6875,49.63,0.0,9.0,0.0,52.05,5.2,-1.0,-1.8369701987210297e-16
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2023-10-27,2023,18,-1.319102181119009,1,16.0,0.877022937166124,0.6568692729170452,0.5859417774496437,0.3934728823702329,0.09203259630461202,-0.030091071096513877,18.91875,13.01875,62.5,81.8125,26.47,0.0,9.0,0.0,52.05,5.2,-0.8660254037844386,0.5000000000000001
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2023-11-12,2023,19,-31.275443434976328,1,16.0,0.6027626719410505,0.5059904275786442,0.4010146844091753,0.3647939340948935,-0.2742602652250735,-0.150878845338401,13.5375,8.6,108.9,87.5625,14.74,0.0,2.0,0.0,52.05,5.2,-0.5000000000000004,0.8660254037844384
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2023-11-28,2023,20,0.7294601492040707,0,16.0,0.0174928310637672,0.0830375732885258,0.0194171072984516,0.1991405108381831,-0.5852698408772833,-0.4229528542901184,11.275,7.04375,90.0,86.5,12.76,0.0,4.0,0.0,52.05,5.2,-0.5000000000000004,0.8660254037844384
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-01-15,2024,0,-0.25048137795141495,0,16.0,0.7307215850469083,0.4695542920534808,0.4254527816689963,0.1962978561675345,-0.12997946139555983,-0.17131444873321938,10.376923076923077,6.8307692307692305,78.0,85.38461538461539,9.19,0.0,2.0,0.0,52.05,5.2,0.49999999999999994,0.8660254037844387
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-01-31,2024,1,-0.6177755356221937,0,16.0,0.6828351393444715,0.4107347837979732,0.3929473518875894,0.2761063898671584,-0.04788644570243683,-0.058819508255507635,4.61875,0.45625000000000004,54.6,81.375,8.22,0.0,8.0,8.0,52.05,5.2,0.49999999999999994,0.8660254037844387
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-02-16,2024,2,1.446555163871742,0,16.0,0.7141612637646851,0.4251153160771098,0.4211437477245204,0.3050254321368931,0.03132612442021365,0.014380532279136604,8.11875,1.9875,22.9,82.3125,11.6,0.0,12.0,6.0,52.05,5.2,0.8660254037844386,0.5000000000000001
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-03-03,2024,3,-0.3314565831685959,0,16.0,0.8315058640062523,0.5973613787592166,0.541516503078694,0.3227295981955007,0.11734460024156712,0.1722460626821068,11.26875,6.375,60.199999999999996,88.25,10.55,0.0,5.0,0.0,52.05,5.2,1.0,6.123233995736766e-17
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-04-20,2024,6,1.924340066446185,0,16.0,0.8285106651479833,0.5249650388164142,0.4677713729105397,0.4231325174167721,0.1325600110597488,0.1413719538464575,12.3125,6.325,47.8,80.4375,24.81,0.0,4.0,0.0,52.05,5.2,0.8660254037844387,-0.4999999999999998
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-05-06,2024,7,0.8534439606981065,0,16.0,0.843526832220228,0.8191688011031862,0.6101844566370572,0.4610601195219589,0.015016167072244624,0.29420376228677203,14.3375,8.04375,53.300000000000004,75.5,37.77,0.0,5.0,0.0,52.05,5.2,0.49999999999999994,-0.8660254037844387
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-05-22,2024,8,1.3982174469893502,0,16.0,0.8601032806975032,0.8737570584450279,0.6951679253874604,0.4366006081003432,0.01657644847727524,0.054588257341841695,15.65625,6.7375,45.8,77.6875,42.21,0.0,7.0,0.0,52.05,5.2,0.49999999999999994,-0.8660254037844387
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-07-09,2024,11,0.8475567079432977,0,16.0,0.724416081486161,0.6742187702037766,0.5428056745377144,0.2953213893408553,-0.1356847367867524,-0.30537779025292733,18.25,10.85625,52.1,79.25,48.06,0.0,8.0,0.0,52.05,5.2,-0.4999999999999997,-0.8660254037844388
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-07-25,2024,12,-0.05254821221165578,0,16.0,0.833118700651487,0.8729289075226789,0.653270179618248,0.4025993024985558,0.10870261916532598,0.1987101373189023,21.00625,13.48125,38.699999999999996,76.1875,58.64,0.0,7.0,0.0,52.05,5.2,-0.4999999999999997,-0.8660254037844388
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-08-10,2024,13,-0.14497030382558845,0,16.0,0.6990234186727783,0.5819294833197738,0.498578623184626,0.217229427218432,-0.13409528197870868,-0.29099942420290514,22.075,14.21875,48.5,79.5,54.449999999999996,0.0,7.0,0.0,52.05,5.2,-0.8660254037844385,-0.5000000000000004
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-08-26,2024,14,-0.4685381093137711,0,16.0,0.7334075633598187,0.614129273405667,0.5089536652849376,0.2525026679904213,0.03438414468704043,0.03219979008589324,23.84375,15.4875,20.5,75.0625,61.36,0.0,12.0,0.0,52.05,5.2,-0.8660254037844385,-0.5000000000000004
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-09-11,2024,15,2.812813656832799,0,16.0,0.716927867156834,0.5298363614073699,0.4743514707711979,0.137141078706384,-0.016479696202984728,-0.08429291199829714,23.375,15.23125,62.6,74.875,53.769999999999996,0.0,9.0,0.0,52.05,5.2,-1.0,-1.8369701987210297e-16
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-09-27,2024,16,1.0752811682004673,0,16.0,0.8618333760795307,0.6987142077519082,0.6033674129460537,0.3431869871730016,0.1449055089226967,0.16887784634453828,22.65625,14.3125,50.3,78.8125,46.39,0.0,9.0,0.0,52.05,5.2,-1.0,-1.8369701987210297e-16
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-10-13,2024,17,0.6548236616603523,0,16.0,0.8537860228214735,0.934402499460246,0.698595069049553,0.4403829005983969,-0.008047353258057166,0.23568829170833783,18.90625,11.63125,38.3,81.625,33.18,0.0,10.0,0.0,52.05,5.2,-0.8660254037844386,0.5000000000000001
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-10-29,2024,18,1.4418375218907515,0,16.0,0.8933551846178627,0.793489852083991,0.6996016164614237,0.4125550298147328,0.03956916179638914,-0.14091264737625497,14.25625,7.9625,32.2,82.5,21.43,0.0,9.0,0.0,52.05,5.2,-0.8660254037844386,0.5000000000000001
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-11-14,2024,19,0.5433511623260073,0,16.0,0.8627263482308323,0.633587677910374,0.5621870114111257,0.4097599625987976,-0.0306288363870304,-0.15990217417361707,16.5,10.46875,28.1,89.5,15.57,0.0,8.0,0.0,52.05,5.2,-0.5000000000000004,0.8660254037844384
Bunnik,Netherlands,Utrecht,temperate_dairy_pasture,2024-11-30,2024,20,0.5708761383569958,0,16.0,0.8832529245841759,0.6458651237443344,0.5728168486840928,0.4221996499904575,0.02052657635334365,0.012277445833960399,10.975,5.7875,3.2,89.6875,9.11,0.0,15.0,0.0,52.05,5.2,-0.5000000000000004,0.8660254037844384
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-01-17,2019,1,-0.2828791467389859,0,16.0,-0.5585146521910643,-0.0626972654915579,-0.0843506502652427,-0.7115911948375213,,,-0.15624999999999997,-9.7125,29.6,69.75,16.59,0.0,8.0,16.0,34.52,65.25,0.49999999999999994,0.8660254037844387
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-02-02,2019,2,2.6923290443794667,0,16.0,0.0473261908086214,0.0728913499818241,0.0428367024457076,0.3282786096535736,0.6058408429996858,0.135588615473382,-4.1375,-11.35625,24.7,70.5,15.8,0.0,11.0,16.0,34.52,65.25,0.8660254037844386,0.5000000000000001
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-02-18,2019,3,-2.3281889205837825,1,16.0,0.1216862496089826,0.0673588670093479,0.0900632311706536,-0.0374343913854059,0.0743600588003612,-0.005532482972476202,-2.0,-9.725,49.1,69.6875,19.58,0.0,9.0,15.0,34.52,65.25,0.8660254037844386,0.5000000000000001
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-03-06,2019,4,-2.7729003827478635,1,16.0,0.0518109617052007,0.0453744735960887,0.0410834305591554,0.0399561404058479,-0.06987528790378189,-0.021984393413259203,-4.20625,-10.53125,25.7,69.375,22.63,0.0,12.0,16.0,34.52,65.25,1.0,6.123233995736766e-17
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-03-22,2019,5,-0.5862448533692745,0,16.0,0.0385562599430949,0.0450298243091703,0.0324298133787839,0.2935117958387417,-0.013254701762105796,-0.0003446492869184012,-0.8125,-7.40625,17.5,68.5,31.09,0.0,12.0,16.0,34.52,65.25,1.0,6.123233995736766e-17
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-04-07,2019,6,-2.036407359221015,1,16.0,0.1051494683988056,0.0670936269451266,0.071121771451375,0.0187689328080562,0.06659320845571069,0.02206380263595631,8.7875,-1.4375,18.1,68.75,47.15,0.0,12.0,8.0,34.52,65.25,0.8660254037844387,-0.4999999999999998
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-04-23,2019,7,-2.407830098356079,1,16.0,0.0307459912652904,0.0454329837197017,0.0300904485358288,-0.0963415153575107,-0.0744034771335152,-0.021660643225424908,15.34375,2.275,44.0,70.375,51.92,0.0,7.0,0.0,34.52,65.25,0.8660254037844387,-0.4999999999999998
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-05-09,2019,8,-1.926895485093967,1,16.0,0.1176432528996227,0.0997141631477826,0.0946956022161586,0.0010969113067229,0.0868972616343323,0.0542811794280809,16.6625,2.60625,26.5,58.75,65.53999999999999,0.0,9.0,1.0,34.52,65.25,0.49999999999999994,-0.8660254037844387
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-05-25,2019,9,-0.8146586223242276,0,16.0,0.1380104560570531,0.1296229053856991,0.118903009269396,-0.0154409216860178,0.02036720315743039,0.029908742237916494,19.29375,5.35625,25.5,57.75,74.38,0.0,12.0,0.0,34.52,65.25,0.49999999999999994,-0.8660254037844387
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-06-10,2019,10,-0.7404225612562014,0,16.0,0.1650229549745275,0.1599817726299942,0.145347991837052,-0.0031541567743209,0.027012498917474426,0.030358867244295096,21.39375,6.81875,3.6,55.125,83.86,0.0,15.0,0.0,34.52,65.25,1.2246467991473532e-16,-1.0
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-06-26,2019,11,-1.2339317846519497,1,16.0,0.1791104245806073,0.1727350224155686,0.1555028102282574,-0.0054136565043792,0.014087469606079789,0.012753249785574405,23.18125,7.85,0.0,34.0,103.34,0.0,16.0,0.0,34.52,65.25,1.2246467991473532e-16,-1.0
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-07-12,2019,12,-0.7012895944968645,0,16.0,0.1761701716364517,0.165443026343906,0.1507409215321296,-0.0124807607394511,-0.0029402529441555914,-0.0072919960716625876,27.06875,11.28125,0.0,34.3125,111.74,0.0,16.0,0.0,34.52,65.25,-0.4999999999999997,-0.8660254037844388
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-07-28,2019,13,-0.8236646982355424,0,16.0,0.1816854220583624,0.1673445214960345,0.1540960277174501,-0.0156809701350749,0.0055152504219107,0.0019014951521284795,29.89375,14.4375,0.0,23.9375,118.82,0.0,16.0,0.0,34.52,65.25,-0.4999999999999997,-0.8660254037844388
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-08-13,2019,14,-0.26426234940881377,0,16.0,0.1837811843391575,0.1649616323457252,0.151910818000248,-0.0088034344043712,0.0020957622807950826,-0.002382889150309292,30.16875,13.6375,0.0,28.5,114.22,0.0,16.0,0.0,34.52,65.25,-0.8660254037844385,-0.5000000000000004
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-08-29,2019,15,-0.12651066851232556,0,16.0,0.189936366275311,0.1690392336293776,0.1559172623181019,-0.0028191188325218,0.006155181936153498,0.004077601283652393,26.2125,9.05625,0.0,29.125,95.71,0.0,16.0,0.0,34.52,65.25,-0.8660254037844385,-0.5000000000000004
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-09-14,2019,16,-1.4510054500351002,1,16.0,0.1795652202357003,0.1536220733962965,0.1459374494474644,-0.0244578812904955,-0.010371146039610701,-0.015417160233081095,26.33125,8.5375,0.0,31.1875,89.61,0.0,16.0,0.0,34.52,65.25,-1.0,-1.8369701987210297e-16
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-09-30,2019,17,-1.726594476460511,1,16.0,0.1602554051496083,0.1378742024305191,0.1301110825020891,-0.0322284646246196,-0.019309815086092003,-0.0157478709657774,26.11875,9.45625,0.0,23.0,81.88,0.0,16.0,0.0,34.52,65.25,-1.0,-1.8369701987210297e-16
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-10-16,2019,18,-4.9942768577115455,1,16.0,0.1389342145062337,0.1130448310054613,0.1110089287803144,-0.0534912974311138,-0.021321190643374593,-0.024829371425057797,19.79375,4.53125,2.2,38.5,62.59,0.0,15.0,0.0,34.52,65.25,-0.8660254037844386,0.5000000000000001
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-11-01,2019,19,-0.4128394045703619,0,16.0,0.08015421514879,0.0578172853420386,0.0553286702300088,-0.0037159516268742,-0.0587799993574437,-0.055227545663422695,15.31875,2.425,31.7,47.375,43.83,0.0,11.0,3.0,34.52,65.25,-0.5000000000000004,0.8660254037844384
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-11-17,2019,20,-1.2490026399154803,1,16.0,0.1129858529471551,0.084306042610513,0.0835166585541988,-0.0153602626792742,0.03283163779836511,0.026488757268474397,9.25625,-2.70625,10.6,61.625,30.169999999999998,0.0,13.0,13.0,34.52,65.25,-0.5000000000000004,0.8660254037844384
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-12-03,2019,21,-1.6172341455937869,1,16.0,0.0792781191313404,0.057677568678024,0.0607435785735465,-0.101354197469703,-0.0337077338158147,-0.026628473932489002,4.89375,-5.03125,12.0,59.0,23.259999999999998,0.0,13.0,15.0,34.52,65.25,-2.4492935982947064e-16,1.0
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2019-12-19,2019,22,0.15990608511442342,0,16.0,0.073337141401394,0.0586591033134089,0.0554946143474038,-0.03701792837433,-0.005940977729946409,0.0009815346353849036,4.325,-5.86875,12.2,55.5,23.14,0.0,13.0,16.0,34.52,65.25,-2.4492935982947064e-16,1.0
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-01-04,2020,0,0.42357373090219863,0,16.0,0.0324846377393287,0.0405695467327937,0.0304655664132368,0.2008718337837369,-0.0408525036620653,-0.0180895565806152,-0.12307692307692308,-9.653846153846153,0.5,55.69230769230769,16.93,0.0,13.0,13.0,34.52,65.25,0.49999999999999994,0.8660254037844387
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-01-20,2020,1,-0.27399100769855717,0,16.0,0.0485701486096424,0.0778195808957517,0.0443928998330424,0.2962769442676599,0.0160855108703137,0.037250034162957996,-4.4,-12.20625,23.8,71.4375,13.99,0.0,10.0,16.0,34.52,65.25,0.49999999999999994,0.8660254037844387
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-02-05,2020,2,-1.086806460611886,1,16.0,0.047479559884346,0.0796179267280663,0.0464436319992828,0.3806214561262928,-0.0010905887252964028,0.001798345832314599,-5.5687500000000005,-12.6875,11.2,61.3125,16.52,0.0,13.0,16.0,34.52,65.25,0.8660254037844386,0.5000000000000001
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-02-21,2020,3,-0.30101485142374396,0,16.0,0.032759201248039,0.0376707342039837,0.0287210488149257,0.1560013171062172,-0.014720358636306996,-0.04194719252408259,-1.8625,-9.95,19.1,56.5625,23.36,0.0,11.0,16.0,34.52,65.25,0.8660254037844386,0.5000000000000001
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-03-08,2020,4,-0.6722537688186772,0,16.0,0.0659001470694754,0.0472496346963849,0.0456045395646941,-0.0648961012081746,0.0331409458214364,0.009578900492401198,3.65625,-5.25625,21.9,67.4375,32.4,0.0,12.0,16.0,34.52,65.25,1.0,6.123233995736766e-17
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-03-24,2020,5,0.47411766113765635,0,16.0,0.0616059471981115,0.0563811048661617,0.0527706680723061,-0.0883708915209552,-0.004294199871363903,0.0091314701697768,4.9625,-5.30625,16.3,67.6875,32.86,0.0,11.0,14.0,34.52,65.25,1.0,6.123233995736766e-17
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-04-09,2020,6,-0.5872719537278241,0,16.0,0.119670219575772,0.1053754483897275,0.0989051906430215,-0.048810564440118,0.05806427237766049,0.0489943435235658,9.625,-1.6625,54.8,70.25,43.77,0.0,8.0,12.0,34.52,65.25,0.8660254037844387,-0.4999999999999998
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-04-25,2020,7,-0.7930128093103337,0,16.0,0.0770593519386799,0.0710937922529802,0.0661220460322111,-0.0404305298169912,-0.0426108676370921,-0.0342816561367473,13.3625,1.1500000000000001,60.099999999999994,68.75,47.97,0.0,7.0,3.0,34.52,65.25,0.8660254037844387,-0.4999999999999998
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-05-11,2020,8,-1.2383141279985883,1,16.0,0.1444945598252742,0.1241468148635344,0.1141646089513065,0.0280038389723394,0.06743520788659431,0.05305302261055421,17.70625,5.15,39.5,63.625,64.37,0.0,8.0,0.0,34.52,65.25,0.49999999999999994,-0.8660254037844387
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-05-27,2020,9,-2.688570742251354,1,16.0,0.1486927923870812,0.1374398473619773,0.1248917105718114,0.0274749558626078,0.004198232561806986,0.013293032498442908,19.5125,4.63125,13.8,57.375,77.89,0.0,12.0,0.0,34.52,65.25,0.49999999999999994,-0.8660254037844387
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-06-12,2020,10,-2.325341863235348,1,16.0,0.1453523954580191,0.1355203070802567,0.1238186514062423,-0.016026368919124,-0.0033403969290621005,-0.0019195402817206164,23.4125,8.375,2.3000000000000003,36.3125,101.71000000000001,0.0,15.0,0.0,34.52,65.25,1.2246467991473532e-16,-1.0
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-06-28,2020,11,-1.2214029265050053,1,16.0,0.1624650608598393,0.1549628959037374,0.1395553650066763,-0.0137288495959185,0.017112665401820215,0.01944258882348071,25.9875,10.475,0.0,29.0625,107.55,0.0,16.0,0.0,34.52,65.25,1.2246467991473532e-16,-1.0
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-07-14,2020,12,-1.9379945634783924,1,16.0,0.1763436822786751,0.169128907861162,0.1520777390868795,-0.0181460737853188,0.013878621418835807,0.01416601195742459,27.00625,11.4625,1.4,29.0,110.51,0.0,15.0,0.0,34.52,65.25,-0.4999999999999997,-0.8660254037844388
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-07-30,2020,13,-1.5481243173378696,1,16.0,0.1656569643266824,0.1565053530248906,0.1408219104463066,-0.0271005494158365,-0.010686717951992719,-0.012623554836271395,27.50625,12.2875,2.0,33.875,105.9,0.0,15.0,0.0,34.52,65.25,-0.4999999999999997,-0.8660254037844388
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-08-15,2020,14,-1.4529645981459351,1,16.0,0.1781725951046205,0.1617926277295599,0.1476611352831588,-0.0152471517081866,0.012515630777938103,0.005287274704669304,28.65625,11.75,0.0,32.5625,109.58,0.0,16.0,0.0,34.52,65.25,-0.8660254037844385,-0.5000000000000004
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-08-31,2020,15,-0.8293305916396808,0,16.0,0.1755840803516125,0.1493852818538297,0.1409111272845081,-0.0218497986073608,-0.0025885147530080033,-0.012407345875730197,28.93125,11.09375,0.0,29.5625,101.13,0.0,16.0,0.0,34.52,65.25,-0.8660254037844385,-0.5000000000000004
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-09-16,2020,16,-0.4425611083863858,0,16.0,0.1737270931998899,0.1422331353654608,0.1362901628366475,-0.0253702069224892,-0.0018569871517225833,-0.007152146488368899,24.49375,7.6625,0.0,30.125,88.69,0.0,16.0,0.0,34.52,65.25,-1.0,-1.8369701987210297e-16
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-10-02,2020,17,-0.8902739388806247,0,16.0,0.1701268157319946,0.135677540746359,0.131893461379984,-0.0293847603056392,-0.0036002774678953187,-0.006555594619101823,22.68125,4.96875,0.0,28.125,76.05,0.0,16.0,0.0,34.52,65.25,-0.8660254037844386,0.5000000000000001
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-10-18,2020,18,0.2792924192200432,0,16.0,0.1466755876022747,0.1144512784739503,0.1120734278769216,-0.0472306266186528,-0.023451228129719892,-0.02122626227240869,17.73125,1.375,0.30000000000000004,38.125,59.08,0.0,16.0,4.0,34.52,65.25,-0.8660254037844386,0.5000000000000001
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-11-03,2020,19,0.25539616546260324,0,16.0,0.1272627869425055,0.1014563497494649,0.0975561802717194,-0.0550934608040154,-0.01941280065976919,-0.012994928724485405,15.35,-0.14375000000000002,0.0,31.25,49.47,0.0,16.0,9.0,34.52,65.25,-0.5000000000000004,0.8660254037844384
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-11-19,2020,20,0.7557780956079786,0,16.0,0.1190046717440534,0.085000943205797,0.0865143316236431,-0.0737413815632703,-0.008258115198452112,-0.016455406543667894,12.981250000000001,-0.08749999999999997,20.6,37.375,37.85,0.0,13.0,6.0,34.52,65.25,-0.5000000000000004,0.8660254037844384
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-12-05,2020,21,2.930251514909123,0,16.0,0.1085183747350155,0.0831491486505974,0.0775896101574098,-0.0371390723122967,-0.010486297009037901,-0.0018517945551995985,1.8312499999999998,-6.66875,24.3,63.3125,20.82,0.0,11.0,16.0,34.52,65.25,-2.4492935982947064e-16,1.0
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2020-12-21,2020,22,-6.531875606225636,1,16.0,0.1194993955739013,0.0721080486916367,0.0751355237244758,-0.0532419708467055,0.010981020838885802,-0.011041099958960701,-2.83125,-10.225,23.8,72.6875,14.96,0.0,10.0,16.0,34.52,65.25,-2.4492935982947064e-16,1.0
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2021-01-06,2021,0,0.4776212629969356,0,16.0,-0.1332930267738278,-0.6250371849413958,-0.0896032375537789,0.5106514894855236,-0.2527924223477291,-0.6971452336330325,-4.8,-11.65,13.2,59.642857142857146,12.530000000000001,0.0,10.0,14.0,34.52,65.25,0.49999999999999994,0.8660254037844387
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2021-01-22,2021,1,-0.2804477905047439,0,16.0,0.0604095855163122,0.0615310687416706,0.046795139661032,0.2755517209621704,0.19370261229014,0.6865682536830664,-5.5875,-12.018749999999999,0.0,42.75,17.5,0.0,16.0,16.0,34.52,65.25,0.49999999999999994,0.8660254037844387
Chaghcharan,Afghanistan,Ghor,highland_rainfed,2021-02-07,2021,2,-0.21856324156745535,0,16.0,0.047368115396568,0.0483491839669385,0.042816617074302,0.0673021015474776,-0.0130414701197442,-0.013181884774732103,-0.5125,-10.50625,4.0,56.75,22.05,0.0,14.0,16.0,34.52,65.25,0.8660254037844386,0.5000000000000001
